Tendances et prix d'ajustement du 01/06/2024
Heure de début;Heure de fin;Prix moyen pondéré à la hausse pour l'équilibre du système électrique(Euros/MWh);Prix le plus élevé des énergies d'équilibrage,comptabilisées à la hausse ou importées (en Euros/MWh);Prix moyen pondéré à la baisse pour l'équilibre du système électrique(Euros/MWh);Prix le moins élevé des énergies d'équilibrage,comptabilisées à la baisse ou exportées (en Euros/MWh);Prix moyen pondéré des Offres d'Ajustement Activées à la Hausse, pour la reconstitution des Services Système  (en Euros/MWh);Prix moyen pondéré des Offres d'Ajustement Activées à la Baisse, pour la reconstitution des Services Système  (en Euros/MWh);Prix moyen pondéré des Offres d'Ajustement Activées à la Hausse, pour la reconstitution des marges (en euros/MWh);Prix moyen pondéré des Offres d'Ajustement Activées à la Baisse, pour la reconstitution des marges (en euros/MWh);Prix Moyen Pondéré, des Offres d'Ajustement Activées à la hausse, pour cause P=C, à partir d'offres dont le DMO est inférieur ou égal à 13 minutes (en euros/MWh);Prix Moyen Pondéré des Offres d'Ajustement Activées à la Baisse, pour cause P=C, à partir d'offres dont le DMO est inférieur ou égal à 13 minutes (en euros/MWh);Prix Moyen Pondéré, des Offres d'Ajustement Activées à la hausse, pour cause P=C, à partir d'offres dont le DMO est strictement supérieur à 13 minutes (en euros/MWh);Prix Moyen Pondéré des Offres d'Ajustement Activées à la Baisse, pour cause P=C, à partir d'offres dont le DMO est strictement supérieur à 13 minutes (en euros/MWh);Prix Moyen Pondéré des offres d'aFRR activées à la Hausse (en euros/MWh);Prix Moyen Pondéré des offres d'aFRR activées à la Baisse(en euros/MWh);Prix clearing TERRE(en euros/MWh);Prix Moyen Pondéré des offres MEAS à la Hausse (en euros/MWh);Prix Moyen Pondéré des offres MEAS à la Baisse (en euros/MWh)
17/06/2024 14:00;17/06/2024 14:30;-23.68;-23.68;-4.72;-22.68;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4.14;N/A;N/A;N/A;N/A;N/A
17/06/2024 14:30;17/06/2024 15:00;-23.68;-23.68;9.68;9.68;N/A;-2.08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 15:00;17/06/2024 15:30;0.00;0.00;-51.75;-81.14;N/A;-2.08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 15:30;17/06/2024 16:00;0.00;0.00;-49.40;-82.29;N/A;-2.08;N/A;N/A;N/A;-5.46;N/A;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 16:00;17/06/2024 16:30;-14.78;-14.78;3.55;-15.70;N/A;N/A;N/A;N/A;N/A;-0.35;N/A;4.34;N/A;N/A;N/A;N/A;N/A
17/06/2024 16:30;17/06/2024 17:00;-14.78;-14.78;4.30;-3.60;N/A;0.21;N/A;N/A;N/A;1.74;N/A;4.30;N/A;N/A;N/A;N/A;N/A
17/06/2024 17:00;17/06/2024 17:30;90.09;133.98;10.67;4.14;N/A;0.21;N/A;N/A;34.91;N/A;N/A;4.29;N/A;N/A;N/A;N/A;N/A
17/06/2024 17:30;17/06/2024 18:00;171.05;182.45;18.73;4.14;N/A;-11.00;N/A;N/A;56.40;N/A;N/A;4.31;N/A;N/A;N/A;N/A;N/A
17/06/2024 18:00;17/06/2024 18:30;-4.83;-4.83;-1.66;-29.12;N/A;-20.27;N/A;N/A;N/A;18.93;N/A;4.36;N/A;N/A;N/A;N/A;N/A
17/06/2024 18:30;17/06/2024 19:00;153.32;172.28;11.70;-2.51;N/A;-14.44;N/A;N/A;N/A;16.47;N/A;-2.51;N/A;N/A;N/A;N/A;N/A
17/06/2024 19:00;17/06/2024 19:30;15.52;19.53;17.46;0.00;N/A;-1.38;N/A;N/A;N/A;15.17;N/A;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 19:30;17/06/2024 20:00;31.44;156.00;156.00;81.02;N/A;-1.64;N/A;N/A;66.74;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 20:00;17/06/2024 20:30;70.60;156.00;156.00;95.05;N/A;-0.49;N/A;N/A;75.23;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 20:30;17/06/2024 21:00;66.04;297.90;70.00;70.00;N/A;-0.49;N/A;N/A;78.76;N/A;297.90;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 21:00;17/06/2024 21:30;110.98;343.16;342.29;0.00;N/A;-0.49;N/A;N/A;171.80;N/A;287.08;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 21:30;17/06/2024 22:00;274.90;370.41;163.61;12.14;N/A;-0.49;N/A;N/A;287.90;N/A;276.72;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 22:00;17/06/2024 22:30;296.64;370.41;-22.91;-63.19;N/A;-0.49;N/A;N/A;297.96;N/A;276.51;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 22:30;17/06/2024 23:00;332.25;370.41;145.36;17.90;N/A;-0.49;N/A;N/A;337.31;17.90;276.51;N/A;N/A;N/A;N/A;N/A;N/A
17/06/2024 23:00;17/06/2024 23:30;145.38;370.41;-7.36;-70.00;N/A;-0.66;161.86;N/A;346.04;17.21;276.51;1.06;N/A;N/A;N/A;N/A;N/A
17/06/2024 23:30;18/06/2024 00:00;118.81;370.41;-1.06;-51.17;N/A;-0.66;161.86;N/A;347.28;10.82;276.51;1.06;N/A;N/A;N/A;N/A;N/A
18/06/2024 00:00;18/06/2024 00:30;190.28;509.24;103.13;-8.50;N/A;-1.13;109.00;N/A;386.27;18.79;261.90;1.06;N/A;N/A;N/A;N/A;N/A
18/06/2024 00:30;18/06/2024 01:00;202.13;509.24;65.73;-66.62;N/A;-1.13;109.00;N/A;322.71;29.44;261.90;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 01:00;18/06/2024 01:30;188.71;501.40;23.03;-1.80;N/A;N/A;109.00;N/A;366.62;36.63;128.44;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 01:30;18/06/2024 02:00;162.75;337.63;13.88;11.80;N/A;N/A;109.00;N/A;321.24;N/A;128.44;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 02:00;18/06/2024 02:30;153.60;313.72;15.29;14.00;N/A;N/A;N/A;N/A;309.96;N/A;261.90;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 02:30;18/06/2024 03:00;290.84;313.72;-5.55;-7.23;N/A;N/A;N/A;N/A;309.96;N/A;261.90;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 03:00;18/06/2024 03:30;100.23;313.72;-3.53;-8.73;N/A;N/A;N/A;N/A;186.70;N/A;79.65;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 03:30;18/06/2024 04:00;94.89;313.72;35.07;-13.27;N/A;-2.08;N/A;N/A;186.70;N/A;75.29;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 04:00;18/06/2024 04:30;87.91;313.72;127.66;10.11;N/A;-2.08;N/A;N/A;224.20;N/A;69.14;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 04:30;18/06/2024 05:00;71.72;313.72;107.01;-8.50;N/A;-9.45;N/A;N/A;313.72;-1.73;64.83;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 05:00;18/06/2024 05:30;-547.56;48.60;-154.35;-639.44;N/A;-3.39;158.33;N/A;48.60;-2.98;37.45;26.25;N/A;N/A;N/A;N/A;N/A
18/06/2024 05:30;18/06/2024 06:00;-445.40;-29.12;-124.26;-445.40;N/A;N/A;158.33;N/A;N/A;-5.40;N/A;26.25;N/A;N/A;N/A;N/A;N/A
18/06/2024 06:00;18/06/2024 06:30;-61.50;-14.78;-30.51;-61.50;N/A;N/A;194.33;N/A;N/A;7.74;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 06:30;18/06/2024 07:00;-58.94;-14.78;-41.41;-58.94;N/A;N/A;194.33;N/A;N/A;8.85;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 07:00;18/06/2024 07:30;10.59;10.59;10.14;-10.90;N/A;N/A;198.00;N/A;N/A;26.58;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 07:30;18/06/2024 08:00;14.87;15.34;13.55;5.00;N/A;-34.72;198.00;N/A;N/A;5.12;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 08:00;18/06/2024 08:30;-0.69;-0.51;4.49;35.88;N/A;-34.72;201.75;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 08:30;18/06/2024 09:00;-8.76;-8.75;-6.67;53.49;N/A;-34.72;201.75;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 09:00;18/06/2024 09:30;9.77;10.19;10.20;19.75;N/A;-34.72;172.67;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 09:30;18/06/2024 10:00;9.24;10.13;10.57;40.60;N/A;-34.72;172.67;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 10:00;18/06/2024 10:30;115.04;142.31;142.31;75.00;N/A;-34.72;129.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 10:30;18/06/2024 11:00;98.86;106.18;106.18;75.00;N/A;-34.72;129.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 11:00;18/06/2024 11:30;79.92;89.72;79.75;32.63;N/A;-34.72;95.25;N/A;N/A;N/A;65.00;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 11:30;18/06/2024 12:00;73.82;75.99;16.78;0.00;N/A;N/A;95.25;N/A;N/A;N/A;65.00;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 12:00;18/06/2024 12:30;37.45;37.45;-36.83;-38.35;N/A;N/A;101.55;N/A;N/A;N/A;37.45;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 12:30;18/06/2024 13:00;36.92;37.45;29.84;29.16;N/A;N/A;101.55;N/A;N/A;N/A;37.45;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 13:00;18/06/2024 13:30;35.55;37.45;15.70;15.10;N/A;N/A;97.00;N/A;N/A;N/A;37.45;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 13:30;18/06/2024 14:00;-29.12;-29.12;15.00;14.90;N/A;N/A;97.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 14:00;18/06/2024 14:30;14.41;15.12;16.89;16.51;N/A;N/A;103.40;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 14:30;18/06/2024 15:00;107.80;133.95;18.21;18.15;N/A;N/A;103.40;N/A;N/A;N/A;N/A;18.15;N/A;N/A;N/A;N/A;N/A
18/06/2024 15:00;18/06/2024 15:30;14.84;15.06;18.15;18.15;N/A;N/A;103.40;N/A;N/A;N/A;N/A;18.15;N/A;N/A;N/A;N/A;N/A
18/06/2024 15:30;18/06/2024 16:00;-22.12;-21.89;45.28;45.28;N/A;N/A;103.40;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 16:00;18/06/2024 16:30;85.99;112.00;57.13;57.13;N/A;N/A;99.00;N/A;27.60;N/A;110.70;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 16:30;18/06/2024 17:00;69.05;112.00;25.11;25.08;N/A;N/A;99.00;N/A;29.87;N/A;110.70;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 17:00;18/06/2024 17:30;130.52;139.60;18.88;17.66;N/A;N/A;N/A;N/A;N/A;N/A;139.60;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 17:30;18/06/2024 18:00;121.78;139.60;43.97;42.78;N/A;N/A;N/A;N/A;N/A;N/A;139.60;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 18:00;18/06/2024 18:30;-0.62;90.02;-9.41;-30.83;N/A;N/A;139.00;N/A;N/A;11.30;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 18:30;18/06/2024 19:00;76.07;90.00;64.46;0.00;N/A;-20.74;139.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 19:00;18/06/2024 19:30;13.30;13.53;14.84;68.82;N/A;-19.84;139.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 19:30;18/06/2024 20:00;12.86;12.86;12.86;18.97;N/A;-2.70;139.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 20:00;18/06/2024 20:30;29.56;29.60;29.60;126.00;N/A;0.67;174.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 20:30;18/06/2024 21:00;24.04;12.90;31.25;25.00;N/A;0.74;179.98;N/A;N/A;38.35;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 21:00;18/06/2024 21:30;12.95;12.95;18.68;32.41;N/A;0.82;174.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 21:30;18/06/2024 22:00;-19.24;83.20;-13.38;-26.53;N/A;1.44;174.00;N/A;83.20;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 22:00;18/06/2024 22:30;-96.74;83.20;17.80;16.05;N/A;1.44;N/A;N/A;83.20;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 22:30;18/06/2024 23:00;294.29;331.94;228.71;34.19;N/A;1.44;N/A;N/A;83.20;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 23:00;18/06/2024 23:30;73.19;91.80;66.99;0.00;N/A;1.64;N/A;N/A;49.80;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
18/06/2024 23:30;19/06/2024 00:00;46.37;83.20;43.49;31.77;N/A;2.31;N/A;N/A;49.80;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 00:00;19/06/2024 00:30;57.84;64.70;6.34;-8.21;N/A;N/A;167.40;N/A;61.97;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 00:30;19/06/2024 01:00;-29.12;-29.12;-112.92;-165.21;N/A;N/A;167.40;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 01:00;19/06/2024 01:30;72.78;113.15;12.27;9.57;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 01:30;19/06/2024 02:00;41.60;293.90;41.07;41.07;N/A;N/A;N/A;N/A;55.16;N/A;293.90;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 02:00;19/06/2024 02:30;65.58;350.00;30.17;0.00;N/A;N/A;N/A;N/A;63.43;N/A;278.87;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 02:30;19/06/2024 03:00;117.60;350.00;-21.34;-24.37;N/A;N/A;N/A;N/A;161.42;N/A;272.12;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 03:00;19/06/2024 03:30;115.16;350.00;-0.32;-4.73;N/A;N/A;140.00;N/A;161.42;N/A;272.03;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 03:30;19/06/2024 04:00;58.68;60.00;13.39;11.81;N/A;N/A;140.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 04:00;19/06/2024 04:30;68.38;69.00;17.77;15.80;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 04:30;19/06/2024 05:00;69.00;69.00;11.81;11.81;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 05:00;19/06/2024 05:30;69.00;69.00;11.87;11.81;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 05:30;19/06/2024 06:00;59.87;69.00;13.49;11.81;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 06:00;19/06/2024 06:30;68.28;69.00;14.80;9.00;N/A;N/A;163.00;N/A;N/A;19.27;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 06:30;19/06/2024 07:00;67.24;69.00;16.27;13.81;N/A;N/A;163.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 07:00;19/06/2024 07:30;61.70;85.00;24.01;18.77;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 07:30;19/06/2024 08:00;57.38;85.00;53.79;53.79;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 08:00;19/06/2024 08:30;45.20;45.98;49.97;49.97;N/A;N/A;206.50;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 08:30;19/06/2024 09:00;98.05;141.92;77.00;77.00;N/A;N/A;206.50;N/A;75.55;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 09:00;19/06/2024 09:30;105.66;300.00;327.66;327.66;N/A;N/A;N/A;N/A;68.74;N/A;269.61;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 09:30;19/06/2024 10:00;155.76;365.47;50.01;49.86;N/A;N/A;N/A;N/A;167.36;N/A;286.13;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 10:00;19/06/2024 10:30;139.77;365.47;-15.34;-37.71;N/A;N/A;N/A;N/A;187.36;N/A;113.44;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 10:30;19/06/2024 11:00;133.36;365.47;-23.07;-33.66;N/A;N/A;N/A;N/A;196.16;35.60;113.44;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 11:00;19/06/2024 11:30;152.48;365.47;-14.57;-37.44;N/A;N/A;N/A;N/A;246.59;N/A;112.66;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 11:30;19/06/2024 12:00;157.37;365.47;-23.66;-78.06;N/A;N/A;N/A;N/A;326.17;27.82;112.66;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 12:00;19/06/2024 12:30;152.67;365.47;-47.22;-86.99;N/A;N/A;N/A;N/A;326.46;6.11;104.38;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 12:30;19/06/2024 13:00;101.12;365.47;-35.19;-86.99;N/A;N/A;N/A;N/A;274.41;4.65;100.82;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 13:00;19/06/2024 13:30;-15.29;-15.29;-20.34;-75.67;N/A;N/A;N/A;N/A;N/A;5.50;N/A;26.25;N/A;N/A;N/A;N/A;N/A
19/06/2024 13:30;19/06/2024 14:00;-4.61;-4.61;18.12;5.50;N/A;N/A;N/A;N/A;N/A;5.50;N/A;26.25;N/A;N/A;N/A;N/A;N/A
19/06/2024 14:00;19/06/2024 14:30;8.83;14.28;14.56;15.21;N/A;-20.38;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 14:30;19/06/2024 15:00;5.15;9.70;9.80;28.10;N/A;-20.38;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 15:00;19/06/2024 15:30;47.86;68.86;68.86;65.90;N/A;2.93;N/A;N/A;28.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 15:30;19/06/2024 16:00;39.03;68.86;68.86;65.90;N/A;2.93;N/A;N/A;28.00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 16:00;19/06/2024 16:30;96.06;108.40;12.88;12.88;N/A;N/A;N/A;N/A;N/A;N/A;102.67;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 16:30;19/06/2024 17:00;98.90;108.40;-12.75;-35.15;N/A;N/A;N/A;N/A;18.37;N/A;102.67;18.15;N/A;N/A;N/A;N/A;N/A
19/06/2024 17:00;19/06/2024 17:30;114.20;144.00;1.52;-45.50;N/A;N/A;N/A;N/A;51.50;19.67;137.86;23.98;N/A;N/A;N/A;N/A;N/A
19/06/2024 17:30;19/06/2024 18:00;118.43;144.00;-6.76;-50.15;N/A;-32.74;N/A;N/A;N/A;4.67;137.86;24.42;N/A;N/A;N/A;N/A;N/A
19/06/2024 18:00;19/06/2024 18:30;141.25;159.00;19.83;2.71;N/A;-32.74;N/A;N/A;100.00;26.20;148.64;24.42;N/A;N/A;N/A;N/A;N/A
19/06/2024 18:30;19/06/2024 19:00;121.19;159.00;24.05;11.97;N/A;-32.74;N/A;N/A;N/A;35.52;148.64;24.42;N/A;N/A;N/A;N/A;N/A
19/06/2024 19:00;19/06/2024 19:30;9.76;12.48;22.87;5.40;N/A;-32.74;N/A;N/A;N/A;31.03;N/A;24.42;N/A;N/A;N/A;N/A;N/A
19/06/2024 19:30;19/06/2024 20:00;11.93;12.48;23.32;18.15;N/A;-31.39;N/A;N/A;N/A;N/A;N/A;24.42;N/A;N/A;N/A;N/A;N/A
19/06/2024 20:00;19/06/2024 20:30;50.07;62.10;2.50;-32.54;N/A;-15.38;N/A;N/A;60.96;N/A;N/A;24.42;N/A;N/A;N/A;N/A;N/A
19/06/2024 20:30;19/06/2024 21:00;59.17;62.10;-7.22;-32.54;N/A;-1.52;N/A;N/A;60.48;N/A;N/A;25.75;N/A;N/A;N/A;N/A;N/A
19/06/2024 21:00;19/06/2024 21:30;151.61;174.87;65.02;21.62;N/A;5.22;N/A;N/A;N/A;N/A;151.61;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 21:30;19/06/2024 22:00;151.61;174.87;-25.08;-37.19;N/A;5.46;N/A;N/A;N/A;34.28;151.61;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 22:00;19/06/2024 22:30;58.60;58.60;38.18;34.11;N/A;7.08;N/A;N/A;58.60;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 22:30;19/06/2024 23:00;22.99;22.99;39.35;35.15;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 23:00;19/06/2024 23:30;141.27;174.87;10.18;-4.27;N/A;N/A;N/A;N/A;62.10;N/A;156.74;N/A;N/A;N/A;N/A;N/A;N/A
19/06/2024 23:30;20/06/2024 00:00;145.65;174.87;41.76;-0.96;N/A;-1.89;N/A;N/A;62.10;N/A;156.74;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 00:00;20/06/2024 00:30;72.73;127.55;54.11;18.61;N/A;-9.82;N/A;N/A;64.94;N/A;120.58;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 00:30;20/06/2024 01:00;73.69;127.55;29.77;10.16;N/A;-9.82;N/A;N/A;61.93;N/A;120.58;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 01:00;20/06/2024 01:30;106.14;128.70;-12.03;-30.89;N/A;-7.93;N/A;N/A;62.72;N/A;118.35;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 01:30;20/06/2024 02:00;110.17;128.70;11.06;-11.48;N/A;0.21;N/A;N/A;63.99;N/A;118.35;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 02:00;20/06/2024 02:30;89.58;153.63;130.76;9.58;N/A;-0.37;N/A;N/A;66.14;N/A;107.78;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 02:30;20/06/2024 03:00;77.80;108.55;108.42;70.47;N/A;-0.59;N/A;N/A;65.25;N/A;107.78;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 03:00;20/06/2024 03:30;83.79;108.55;92.60;15.89;N/A;-2.84;N/A;N/A;64.36;N/A;107.75;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 03:30;20/06/2024 04:00;106.32;108.55;93.34;42.76;N/A;-4.61;N/A;N/A;62.60;N/A;107.75;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 04:00;20/06/2024 04:30;-1.96;-1.67;-0.83;20.04;N/A;-3.39;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 04:30;20/06/2024 05:00;10.88;10.91;10.91;87.00;N/A;-3.31;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 05:00;20/06/2024 05:30;97.25;128.70;128.26;71.51;N/A;-1.46;N/A;N/A;N/A;N/A;119.74;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 05:30;20/06/2024 06:00;149.68;175.76;175.76;99.72;N/A;-0.23;N/A;N/A;N/A;N/A;119.74;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 06:00;20/06/2024 06:30;150.28;167.70;23.77;-10.01;N/A;0.12;N/A;N/A;N/A;12.40;154.50;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 06:30;20/06/2024 07:00;142.92;167.70;36.57;12.00;N/A;0.21;N/A;N/A;N/A;N/A;154.50;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 07:00;20/06/2024 07:30;107.95;148.00;148.00;92.30;N/A;3.31;N/A;N/A;N/A;N/A;147.55;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 07:30;20/06/2024 08:00;67.30;148.00;137.32;-29.68;N/A;-2.11;N/A;N/A;N/A;N/A;147.55;-29.68;N/A;N/A;N/A;N/A;N/A
20/06/2024 08:00;20/06/2024 08:30;12.14;12.59;23.65;-29.68;N/A;-14.61;N/A;N/A;N/A;13.88;N/A;65.45;N/A;N/A;N/A;N/A;N/A
20/06/2024 08:30;20/06/2024 09:00;-21.88;-21.58;24.03;-29.68;N/A;-14.61;N/A;N/A;N/A;13.88;N/A;65.45;N/A;N/A;N/A;N/A;N/A
20/06/2024 09:00;20/06/2024 09:30;-29.12;-29.12;4.03;-29.68;N/A;-20.18;N/A;N/A;N/A;13.88;N/A;-29.68;N/A;N/A;N/A;N/A;N/A
20/06/2024 09:30;20/06/2024 10:00;-19.03;-19.03;-1.68;-29.68;N/A;-22.64;N/A;N/A;N/A;-23.10;N/A;-29.68;N/A;N/A;N/A;N/A;N/A
20/06/2024 10:00;20/06/2024 10:30;14.13;14.91;3.16;-29.68;N/A;-1.52;N/A;N/A;N/A;-23.10;N/A;-29.68;N/A;N/A;N/A;N/A;N/A
20/06/2024 10:30;20/06/2024 11:00;7.90;7.90;11.90;-23.10;N/A;2.40;N/A;N/A;N/A;-6.42;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 11:00;20/06/2024 11:30;110.38;137.40;16.25;-23.10;N/A;2.48;N/A;N/A;77.36;-23.10;116.03;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 11:30;20/06/2024 12:00;102.37;137.40;13.61;13.24;N/A;N/A;N/A;N/A;56.30;N/A;116.03;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 12:00;20/06/2024 12:30;55.60;56.30;46.57;31.41;N/A;N/A;N/A;N/A;56.30;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 12:30;20/06/2024 13:00;54.26;56.30;56.60;28.76;N/A;N/A;N/A;N/A;56.30;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20/06/2024 13:00;20/06/2024 13:30;85.87;148.50;75.38;75.38;N/A;N/A;N/A;N/A;56.31;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
