Heure de début,Heure de fin,Besoin en aFRR hausse exprimé par RTE (en MW),Besoin en aFRR baisse exprimé par RTE (en MW),Volume daFRR à la hausse activé pour la France (en MW),Volume daFRR à la baisse activé pour la France (en MW),Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh),Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh),Volume d'aFRR à la hausse activé en France (en MW),Volume d'aFRR à la baisse activé en France (en MW)
11/06/2024 19:15,11/06/2024 19:30,0,698,0,663,15.06,17.24,0,663
11/06/2024 19:30,11/06/2024 19:45,0,591,0,174,15.06,48.01,0,174
11/06/2024 19:45,11/06/2024 20:00,0,579,0,74,14.90,49.46,0,74
11/06/2024 20:00,11/06/2024 20:15,61,258,0,114,14.90,33.31,0,114
11/06/2024 20:15,11/06/2024 20:30,0,1261,0,813,17.88,-49.30,0,813
11/06/2024 20:30,11/06/2024 20:45,0,824,0,799,17.88,-10.28,0,799
11/06/2024 20:45,11/06/2024 21:00,0,1070,0,836,17.88,-51.41,0,836
11/06/2024 21:00,11/06/2024 21:15,90,81,51,328,22.53,20.24,51,328
11/06/2024 21:15,11/06/2024 21:30,8,220,19,140,14.25,36.22,19,140
11/06/2024 21:30,11/06/2024 21:45,0,447,0,425,17.88,26.79,0,425
11/06/2024 21:45,11/06/2024 22:00,0,522,0,492,17.88,23.59,0,492
11/06/2024 22:00,11/06/2024 22:15,27,73,26,179,15.32,30.29,26,179
11/06/2024 22:15,11/06/2024 22:30,28,195,0,187,20.63,43.39,0,187
11/06/2024 22:30,11/06/2024 22:45,821,0,14,2,20.51,4.27,14,2
11/06/2024 22:45,11/06/2024 23:00,146,61,0,40,20.63,58.40,0,40
11/06/2024 23:00,11/06/2024 23:15,488,1,63,27,20.24,60.01,63,27
11/06/2024 23:15,11/06/2024 23:30,18,259,1,157,0.00,35.03,1,157
11/06/2024 23:30,11/06/2024 23:45,405,9,17,86,17.82,39.35,17,86
11/06/2024 23:45,12/06/2024 00:00,0,548,0,379,21.02,-7.04,0,379
12/06/2024 00:00,12/06/2024 00:15,140,60,69,270,13.30,23.39,69,270
12/06/2024 00:15,12/06/2024 00:30,8,237,8,150,11.62,29.94,8,150
12/06/2024 00:30,12/06/2024 00:45,69,158,1,254,12.00,30.91,1,254
12/06/2024 00:45,12/06/2024 01:00,33,109,6,37,10.29,39.44,6,37
12/06/2024 01:00,12/06/2024 01:15,365,3,235,44,10.70,27.76,235,44
12/06/2024 01:15,12/06/2024 01:30,98,69,94,1,10.64,44.35,94,1
12/06/2024 01:30,12/06/2024 01:45,167,10,3,2,9.53,50.10,3,2
12/06/2024 01:45,12/06/2024 02:00,0,367,0,252,11.56,20.76,0,252
12/06/2024 02:00,12/06/2024 02:15,264,8,23,132,11.56,20.03,23,132
12/06/2024 02:15,12/06/2024 02:30,259,35,4,8,11.30,43.22,4,8
12/06/2024 02:30,12/06/2024 02:45,29,81,0,107,11.56,29.75,0,107
12/06/2024 02:45,12/06/2024 03:00,1,468,0,344,11.56,11.82,0,344
12/06/2024 03:00,12/06/2024 03:15,241,18,11,126,11.56,17.79,11,126
12/06/2024 03:15,12/06/2024 03:30,498,0,33,0,10.70,59.50,33,0
12/06/2024 03:30,12/06/2024 03:45,185,49,1,16,9.46,34.53,1,16
12/06/2024 03:45,12/06/2024 04:00,0,543,0,404,10.70,1.18,0,404
12/06/2024 04:00,12/06/2024 04:15,0,557,0,574,10.70,3.27,0,574
12/06/2024 04:15,12/06/2024 04:30,0,418,0,425,7.47,7.49,0,425
12/06/2024 04:30,12/06/2024 04:45,0,450,0,453,7.47,7.47,0,453
12/06/2024 04:45,12/06/2024 05:00,1,315,0,367,7.47,7.47,0,367
12/06/2024 05:00,12/06/2024 05:15,189,12,4,56,7.17,19.63,4,56
12/06/2024 05:15,12/06/2024 05:30,154,3,1,2,6.48,45.93,1,2
12/06/2024 05:30,12/06/2024 05:45,339,0,14,0,7.34,15.97,14,0
12/06/2024 05:45,12/06/2024 06:00,353,0,26,0,-6.84,104.40,26,0
12/06/2024 06:00,12/06/2024 06:15,327,0,16,1,-11.61,59.67,16,1
12/06/2024 06:15,12/06/2024 06:30,507,0,93,0,1.07,59.50,93,0
12/06/2024 06:30,12/06/2024 06:45,540,0,87,0,2.46,59.50,87,0
12/06/2024 06:45,12/06/2024 07:00,290,0,79,0,3.68,59.50,79,0
12/06/2024 07:00,12/06/2024 07:15,154,7,28,1,-13.38,59.50,28,1
12/06/2024 07:15,12/06/2024 07:30,452,1,14,3,-15.08,50.06,14,3
12/06/2024 07:30,12/06/2024 07:45,248,0,0,4,3.32,52.73,0,4
12/06/2024 07:45,12/06/2024 08:00,338,0,30,0,11.31,31.24,30,0
12/06/2024 08:00,12/06/2024 08:15,939,0,40,1,11.26,59.50,40,1
12/06/2024 08:15,12/06/2024 08:30,735,0,1,2,9.04,44.61,1,2
12/06/2024 08:30,12/06/2024 08:45,578,0,1,4,10.68,54.92,1,4
12/06/2024 08:45,12/06/2024 09:00,80,40,0,20,9.20,43.93,0,20
12/06/2024 09:00,12/06/2024 09:15,148,7,37,11,13.87,39.08,37,11
12/06/2024 09:15,12/06/2024 09:30,254,0,238,0,11.34,59.50,238,0
12/06/2024 09:30,12/06/2024 09:45,142,140,87,105,6.88,11.34,87,105
12/06/2024 09:45,12/06/2024 10:00,0,533,0,476,11.34,-70.13,0,476
12/06/2024 10:00,12/06/2024 10:15,184,31,38,170,2.28,4.69,38,170
12/06/2024 10:15,12/06/2024 10:30,453,0,7,4,-4.85,19.47,7,4
12/06/2024 10:30,12/06/2024 10:45,190,20,0,11,15.29,15.29,0,11
12/06/2024 10:45,12/06/2024 11:00,135,52,0,13,15.29,15.29,0,13
12/06/2024 11:00,12/06/2024 11:15,66,235,0,134,11.68,11.68,0,134
12/06/2024 11:15,12/06/2024 11:30,716,0,52,0,11.68,11.68,52,0
12/06/2024 11:30,12/06/2024 11:45,823,0,15,0,11.68,11.68,15,0
12/06/2024 11:45,12/06/2024 12:00,1150,0,7,0,11.68,11.68,7,0
12/06/2024 12:00,12/06/2024 12:15,1111,0,60,0,20.06,20.06,60,0
12/06/2024 12:15,12/06/2024 12:30,945,1,192,0,20.06,20.06,192,0
12/06/2024 12:30,12/06/2024 12:45,327,5,13,0,20.06,20.06,13,0
12/06/2024 12:45,12/06/2024 13:00,8,300,0,196,20.06,20.06,0,196
12/06/2024 13:00,12/06/2024 13:15,859,4,193,34,25.97,25.97,193,34
12/06/2024 13:15,12/06/2024 13:30,651,0,18,0,20.70,28.86,18,0
12/06/2024 13:30,12/06/2024 13:45,791,0,110,0,0.08,57.70,110,0
12/06/2024 13:45,12/06/2024 14:00,539,0,6,14,-10.78,30.97,6,14
12/06/2024 14:00,12/06/2024 14:15,525,0,27,0,2.16,59.50,27,0
12/06/2024 14:15,12/06/2024 14:30,809,0,204,0,12.75,59.50,204,0
12/06/2024 14:30,12/06/2024 14:45,759,0,207,0,12.76,59.50,207,0
12/06/2024 14:45,12/06/2024 15:00,675,0,138,0,9.42,59.50,138,0
12/06/2024 15:00,12/06/2024 15:15,598,0,89,0,6.29,59.50,89,0
12/06/2024 15:15,12/06/2024 15:30,768,0,146,0,9.16,59.50,146,0
12/06/2024 15:30,12/06/2024 15:45,540,0,78,0,5.43,59.50,78,0
12/06/2024 15:45,12/06/2024 16:00,104,33,23,16,-7.14,12.31,23,16
12/06/2024 16:00,12/06/2024 16:15,152,12,0,17,-15.08,14.98,0,17
12/06/2024 16:15,12/06/2024 16:30,487,0,15,0,-13.12,59.50,15,0
12/06/2024 16:30,12/06/2024 16:45,295,0,109,0,9.03,59.50,109,0
12/06/2024 16:45,12/06/2024 17:00,433,1,141,0,9.76,59.50,141,0
12/06/2024 17:00,12/06/2024 17:15,1034,0,89,0,2.06,52.30,89,0
12/06/2024 17:15,12/06/2024 17:30,917,0,179,0,7.53,52.30,179,0
12/06/2024 17:30,12/06/2024 17:45,798,0,228,3,7.80,13.17,228,3
12/06/2024 17:45,12/06/2024 18:00,1326,0,674,0,1776.53,52.30,674,0
12/06/2024 18:00,12/06/2024 18:15,462,1,238,26,9.36,23.92,238,26
12/06/2024 18:15,12/06/2024 18:30,9,208,0,125,-35.31,24.61,0,125
12/06/2024 18:30,12/06/2024 18:45,0,312,0,170,-35.31,46.12,0,170
12/06/2024 18:45,12/06/2024 19:00,176,78,39,13,1.66,48.43,39,13
12/06/2024 19:00,12/06/2024 19:15,0,1158,3,535,0.00,-86.11,3,535
12/06/2024 19:15,12/06/2024 19:30,0,625,0,668,-35.31,13.01,0,668
12/06/2024 19:30,12/06/2024 19:45,0,768,0,455,13.02,22.66,0,455
12/06/2024 19:45,12/06/2024 20:00,0,853,0,462,14.11,16.31,0,462
12/06/2024 20:00,12/06/2024 20:15,0,772,0,661,14.11,16.80,0,661
12/06/2024 20:15,12/06/2024 20:30,0,715,6,195,17.18,32.76,6,195
12/06/2024 20:30,12/06/2024 20:45,0,455,0,24,7.93,44.29,0,24
12/06/2024 20:45,12/06/2024 21:00,0,764,0,234,18.44,36.63,0,234
12/06/2024 21:00,12/06/2024 21:15,162,67,22,127,18.44,42.56,22,127
12/06/2024 21:15,12/06/2024 21:30,68,42,16,10,18.07,43.84,16,10
12/06/2024 21:30,12/06/2024 21:45,2,123,0,79,18.44,44.48,0,79
12/06/2024 21:45,12/06/2024 22:00,0,308,0,194,21.17,41.96,0,194
12/06/2024 22:00,12/06/2024 22:15,0,676,0,549,21.17,23.20,0,549
12/06/2024 22:15,12/06/2024 22:30,0,910,0,770,21.17,-88.82,0,770
12/06/2024 22:30,12/06/2024 22:45,0,222,0,327,21.17,36.46,0,327
12/06/2024 22:45,12/06/2024 23:00,0,510,0,438,21.17,26.96,0,438
12/06/2024 23:00,12/06/2024 23:15,687,3,38,120,21.18,31.21,38,120
12/06/2024 23:15,12/06/2024 23:30,68,165,0,96,0.00,40.34,0,96
12/06/2024 23:30,12/06/2024 23:45,248,10,8,59,22.66,39.13,8,59
12/06/2024 23:45,13/06/2024 00:00,0,573,0,433,17.48,6.15,0,433
13/06/2024 00:00,13/06/2024 00:15,1004,5,309,182,143.66,14.07,309,182
13/06/2024 00:15,13/06/2024 00:30,308,8,456,11,36.79,30.30,456,11
13/06/2024 00:30,13/06/2024 00:45,343,2,201,14,11.21,20.13,201,14
13/06/2024 00:45,13/06/2024 01:00,2,466,11,357,3.32,7.42,11,357
13/06/2024 01:00,13/06/2024 01:15,690,8,361,132,217.69,9.11,361,132
13/06/2024 01:15,13/06/2024 01:30,185,19,237,3,9.73,33.31,237,3
13/06/2024 01:30,13/06/2024 01:45,438,2,36,12,7.57,33.23,36,12
13/06/2024 01:45,13/06/2024 02:00,110,29,0,22,2.35,34.11,0,22
13/06/2024 02:00,13/06/2024 02:15,886,0,446,1,125.99,0.00,446,1
13/06/2024 02:15,13/06/2024 02:30,229,4,10,80,1.87,16.43,10,80
13/06/2024 02:30,13/06/2024 02:45,483,0,163,0,8.13,39.50,163,0
13/06/2024 02:45,13/06/2024 03:00,3,275,0,229,6.87,9.03,0,229
13/06/2024 03:00,13/06/2024 03:15,635,2,18,73,6.83,14.37,18,73
13/06/2024 03:15,13/06/2024 03:30,609,0,53,0,7.60,39.50,53,0
13/06/2024 03:30,13/06/2024 03:45,716,0,85,0,7.60,39.50,85,0
13/06/2024 03:45,13/06/2024 04:00,497,0,72,0,8.12,39.50,72,0
13/06/2024 04:00,13/06/2024 04:15,865,0,238,0,8.12,20.10,238,0
13/06/2024 04:15,13/06/2024 04:30,876,0,167,0,7.13,20.10,167,0
13/06/2024 04:30,13/06/2024 04:45,650,0,7,1,6.98,9.98,7,1
13/06/2024 04:45,13/06/2024 05:00,719,0,41,0,6.82,20.10,41,0
13/06/2024 05:00,13/06/2024 05:15,657,0,51,0,6.82,32.58,51,0
13/06/2024 05:15,13/06/2024 05:30,948,0,315,0,6.92,32.58,315,0
13/06/2024 05:30,13/06/2024 05:45,529,0,126,21,6.34,15.28,126,21
13/06/2024 05:45,13/06/2024 06:00,388,0,17,0,7.96,38.21,17,0
13/06/2024 06:00,13/06/2024 06:15,10,148,0,57,10.46,17.87,0,57
13/06/2024 06:15,13/06/2024 06:30,69,96,18,52,9.17,19.00,18,52
13/06/2024 06:30,13/06/2024 06:45,1,276,0,186,10.46,17.65,0,186
13/06/2024 06:45,13/06/2024 07:00,452,2,260,12,13.38,17.09,260,12
13/06/2024 07:00,13/06/2024 07:15,12,162,100,94,10.32,13.48,100,94
13/06/2024 07:15,13/06/2024 07:30,4,214,0,251,10.46,18.65,0,251
13/06/2024 07:30,13/06/2024 07:45,39,102,0,117,10.46,30.66,0,117
13/06/2024 07:45,13/06/2024 08:00,183,4,6,1,10.33,0.08,6,1
13/06/2024 08:00,13/06/2024 08:15,1087,0,372,0,130.87,97.90,372,0
13/06/2024 08:15,13/06/2024 08:30,803,0,151,76,7.35,26.64,151,76
13/06/2024 08:30,13/06/2024 08:45,219,1,10,3,10.22,10.24,10,3
13/06/2024 08:45,13/06/2024 09:00,16,302,0,189,0.10,12.72,0,189
13/06/2024 09:00,13/06/2024 09:15,1,305,0,311,0.10,16.92,0,311
13/06/2024 09:15,13/06/2024 09:30,0,666,0,625,0.10,-28.65,0,625
13/06/2024 09:30,13/06/2024 09:45,0,455,0,473,0.10,11.34,0,473
13/06/2024 09:45,13/06/2024 10:00,3,344,0,340,0.10,4.85,0,340
13/06/2024 10:00,13/06/2024 10:15,0,443,0,393,0.09,-7.48,0,393
13/06/2024 10:15,13/06/2024 10:30,0,826,0,563,0.09,-135.43,0,563
13/06/2024 10:30,13/06/2024 10:45,22,351,2,397,1.88,-126.12,2,397
13/06/2024 10:45,13/06/2024 11:00,0,602,0,463,0.09,-72.81,0,463
13/06/2024 11:00,13/06/2024 11:15,0,741,0,639,-15.08,-63.36,0,639
13/06/2024 11:15,13/06/2024 11:30,0,1118,0,696,-15.08,-104.18,0,696
13/06/2024 11:30,13/06/2024 11:45,0,1288,0,742,-15.08,-100.09,0,742
13/06/2024 11:45,13/06/2024 12:00,0,1276,0,720,-15.08,-104.18,0,720
13/06/2024 12:00,13/06/2024 12:15,0,501,0,511,-26.14,6.77,0,511
13/06/2024 12:15,13/06/2024 12:30,0,904,0,700,-26.14,-97.71,0,700
13/06/2024 12:30,13/06/2024 12:45,0,435,0,497,-26.14,9.93,0,497
13/06/2024 12:45,13/06/2024 13:00,0,830,0,644,-26.14,-59.43,0,644
13/06/2024 13:00,13/06/2024 13:15,138,218,1,384,-35.31,4.64,1,384
13/06/2024 13:15,13/06/2024 13:30,272,38,38,24,-24.68,12.15,38,24
13/06/2024 13:30,13/06/2024 13:45,17,106,0,97,-35.31,12.15,0,97
13/06/2024 13:45,13/06/2024 14:00,0,550,0,400,-35.31,0.13,0,400
13/06/2024 14:00,13/06/2024 14:15,0,915,0,789,-35.31,-97.91,0,789
13/06/2024 14:15,13/06/2024 14:30,0,1173,0,853,-35.31,-63.45,0,853
13/06/2024 14:30,13/06/2024 14:45,0,1323,0,767,-35.31,-68.19,0,767
13/06/2024 14:45,13/06/2024 15:00,0,1094,0,754,-35.31,-68.19,0,754
13/06/2024 15:00,13/06/2024 15:15,0,449,0,540,-35.31,-12.86,0,540
13/06/2024 15:15,13/06/2024 15:30,0,426,0,355,-35.31,3.88,0,355
13/06/2024 15:30,13/06/2024 15:45,0,818,0,720,-35.31,-56.91,0,720
13/06/2024 15:45,13/06/2024 16:00,0,679,0,698,-35.31,-23.92,0,698
13/06/2024 16:00,13/06/2024 16:15,0,589,0,597,-35.31,5.31,0,597
13/06/2024 16:15,13/06/2024 16:30,0,555,0,547,-35.31,6.26,0,547
13/06/2024 16:30,13/06/2024 16:45,0,543,0,590,-35.31,-7.64,0,590
13/06/2024 16:45,13/06/2024 17:00,53,137,0,228,-35.31,5.75,0,228
13/06/2024 17:00,13/06/2024 17:15,82,45,0,42,-35.31,17.04,0,42
13/06/2024 17:15,13/06/2024 17:30,10,235,0,200,-35.31,5.64,0,200
13/06/2024 17:30,13/06/2024 17:45,7,519,0,409,-26.14,4.94,0,409
13/06/2024 17:45,13/06/2024 18:00,14,429,0,377,-26.14,5.84,0,377
13/06/2024 18:00,13/06/2024 18:15,346,0,19,64,-12.09,17.45,19,64
13/06/2024 18:15,13/06/2024 18:30,326,7,30,10,4.67,34.70,30,10
13/06/2024 18:30,13/06/2024 18:45,657,0,399,0,10.52,49.38,399,0
13/06/2024 18:45,13/06/2024 19:00,967,0,238,9,5.67,17.69,238,9
13/06/2024 19:00,13/06/2024 19:15,460,0,36,1,5.15,27.92,36,1
13/06/2024 19:15,13/06/2024 19:30,948,0,69,0,6.01,40.33,69,0
13/06/2024 19:30,13/06/2024 19:45,1100,0,310,0,48.08,40.33,310,0
13/06/2024 19:45,13/06/2024 20:00,1131,0,852,0,76.84,40.33,852,0
13/06/2024 20:00,13/06/2024 20:15,2000,0,965,0,194.54,97.90,965,0
13/06/2024 20:15,13/06/2024 20:30,1568,0,631,0,65.76,72.41,631,0
13/06/2024 20:30,13/06/2024 20:45,1107,0,670,0,66.26,72.41,670,0
13/06/2024 20:45,13/06/2024 21:00,538,1,266,0,11.74,72.41,266,0
13/06/2024 21:00,13/06/2024 21:15,34,249,20,111,4.97,15.37,20,111
13/06/2024 21:15,13/06/2024 21:30,0,879,0,699,5.34,-6.75,0,699
13/06/2024 21:30,13/06/2024 21:45,0,879,0,767,5.34,-7.61,0,767
13/06/2024 21:45,13/06/2024 22:00,0,1074,0,838,5.34,-23.92,0,838
13/06/2024 22:00,13/06/2024 22:15,0,756,0,723,5.34,-2.28,0,723
13/06/2024 22:15,13/06/2024 22:30,0,1126,0,818,5.34,-95.45,0,818
13/06/2024 22:30,13/06/2024 22:45,0,321,0,424,5.34,20.69,0,424
13/06/2024 22:45,13/06/2024 23:00,0,977,0,623,5.34,-77.47,0,623
13/06/2024 23:00,13/06/2024 23:15,256,49,70,280,10.06,14.34,70,280
13/06/2024 23:15,13/06/2024 23:30,9,348,9,214,2.56,13.97,9,214
13/06/2024 23:30,13/06/2024 23:45,212,15,41,163,6.79,27.49,41,163
13/06/2024 23:45,14/06/2024 00:00,2,314,0,242,0.00,18.80,0,242
14/06/2024 00:00,14/06/2024 00:15,400,45,98,117,11.54,15.67,98,117
14/06/2024 00:15,14/06/2024 00:30,308,67,240,11,5.29,6.56,240,11
14/06/2024 00:30,14/06/2024 00:45,0,264,0,260,-15.08,6.56,0,260
14/06/2024 00:45,14/06/2024 01:00,0,420,0,440,-15.08,3.61,0,440
14/06/2024 01:00,14/06/2024 01:15,938,0,287,26,5.14,5.98,287,26
14/06/2024 01:15,14/06/2024 01:30,505,0,49,7,-13.28,31.60,49,7
14/06/2024 01:30,14/06/2024 01:45,568,0,50,2,-9.19,25.15,50,2
14/06/2024 01:45,14/06/2024 02:00,225,6,3,15,-18.01,31.32,3,15
14/06/2024 02:00,14/06/2024 02:15,1513,0,148,0,4.65,31.60,148,0
14/06/2024 02:15,14/06/2024 02:30,1297,0,366,0,4.53,31.60,366,0
14/06/2024 02:30,14/06/2024 02:45,1018,0,56,0,-4.93,31.60,56,0
14/06/2024 02:45,14/06/2024 03:00,467,3,48,1,-1.24,18.94,48,1
14/06/2024 03:00,14/06/2024 03:15,365,3,47,0,-15.04,31.60,47,0
14/06/2024 03:15,14/06/2024 03:30,517,0,74,2,-5.42,7.50,74,2
14/06/2024 03:30,14/06/2024 03:45,532,0,82,4,-2.72,11.07,82,4
14/06/2024 03:45,14/06/2024 04:00,712,0,495,0,5.42,38.80,495,0
14/06/2024 04:00,14/06/2024 04:15,1188,0,582,0,148.89,7.50,582,0
14/06/2024 04:15,14/06/2024 04:30,1162,0,567,0,121.58,7.50,567,0
14/06/2024 04:30,14/06/2024 04:45,1041,0,434,0,50.54,7.50,434,0
14/06/2024 04:45,14/06/2024 05:00,1076,0,512,0,96.18,7.50,512,0
14/06/2024 05:00,14/06/2024 05:15,1075,0,72,0,4.02,39.21,72,0
14/06/2024 05:15,14/06/2024 05:30,1479,0,9,0,3.91,6.71,9,0
14/06/2024 05:30,14/06/2024 05:45,1180,0,31,1,4.02,9.69,31,1
14/06/2024 05:45,14/06/2024 06:00,564,28,19,1,-14.00,6.84,19,1
14/06/2024 06:00,14/06/2024 06:15,0,872,0,519,-15.08,-15.68,0,519
14/06/2024 06:15,14/06/2024 06:30,68,156,0,288,-15.08,3.81,0,288
14/06/2024 06:30,14/06/2024 06:45,563,0,135,1,2.04,0.00,135,1
14/06/2024 06:45,14/06/2024 07:00,731,0,241,0,-0.54,52.00,241,0
14/06/2024 07:00,14/06/2024 07:15,305,0,46,0,-14.91,7.13,46,0
14/06/2024 07:15,14/06/2024 07:30,81,96,0,80,-7.80,16.41,0,80
14/06/2024 07:30,14/06/2024 07:45,447,0,118,2,3.13,0.00,118,2
14/06/2024 07:45,14/06/2024 08:00,832,0,212,0,4.44,56.40,212,0
14/06/2024 08:00,14/06/2024 08:15,1274,0,623,0,124.23,57.80,623,0
14/06/2024 08:15,14/06/2024 08:30,1186,0,713,0,83.62,89.90,713,0
14/06/2024 08:30,14/06/2024 08:45,768,0,8,59,1.49,24.12,8,59
14/06/2024 08:45,14/06/2024 09:00,1087,0,6,0,1.29,38.80,6,0
14/06/2024 09:00,14/06/2024 09:15,1782,0,419,0,30.47,38.80,419,0
14/06/2024 09:15,14/06/2024 09:30,1614,0,582,0,38.81,90.00,582,0
14/06/2024 09:30,14/06/2024 09:45,1240,0,57,1,0.93,14.83,57,1
14/06/2024 09:45,14/06/2024 10:00,419,0,2,4,1.16,36.98,2,4
14/06/2024 10:00,14/06/2024 10:15,334,0,8,3,1.26,32.16,8,3
14/06/2024 10:15,14/06/2024 10:30,133,16,15,5,1.27,38.96,15,5
14/06/2024 10:30,14/06/2024 10:45,124,17,2,6,-13.67,38.07,2,6
14/06/2024 10:45,14/06/2024 11:00,0,383,0,169,-15.08,16.14,0,169
14/06/2024 11:00,14/06/2024 11:15,0,744,0,483,-15.08,-9.17,0,483
14/06/2024 11:15,14/06/2024 11:30,0,886,0,607,-15.08,-2.13,0,607
14/06/2024 11:30,14/06/2024 11:45,0,595,0,414,-15.08,4.66,0,414
14/06/2024 11:45,14/06/2024 12:00,0,687,0,411,-15.08,-2.84,0,411
14/06/2024 12:00,14/06/2024 12:15,0,1042,0,665,0.03,-16.72,0,665
14/06/2024 12:15,14/06/2024 12:30,0,1021,0,760,0.03,-22.79,0,760
14/06/2024 12:30,14/06/2024 12:45,7,219,0,276,0.03,6.05,0,276
14/06/2024 12:45,14/06/2024 13:00,0,644,0,289,0.03,4.65,0,289
14/06/2024 13:00,14/06/2024 13:15,472,6,47,71,4.60,8.05,47,71
14/06/2024 13:15,14/06/2024 13:30,11,362,0,198,2.44,4.63,0,198
14/06/2024 13:30,14/06/2024 13:45,0,276,0,319,0.00,4.60,0,319
14/06/2024 13:45,14/06/2024 14:00,18,242,0,300,0.00,6.18,0,300
14/06/2024 14:00,14/06/2024 14:15,510,0,34,6,-5.68,0.00,34,6
14/06/2024 14:15,14/06/2024 14:30,151,31,19,13,-9.88,39.75,19,13
14/06/2024 14:30,14/06/2024 14:45,196,6,4,23,-17.24,33.74,4,23
14/06/2024 14:45,14/06/2024 15:00,43,62,0,26,-18.01,20.59,0,26
14/06/2024 15:00,14/06/2024 15:15,8,265,0,118,-18.01,4.60,0,118
14/06/2024 15:15,14/06/2024 15:30,34,97,0,21,-18.01,7.99,0,21
14/06/2024 15:30,14/06/2024 15:45,0,435,0,287,-18.01,-3.81,0,287
14/06/2024 15:45,14/06/2024 16:00,0,489,0,521,-18.01,-2.61,0,521
14/06/2024 16:00,14/06/2024 16:15,29,104,0,183,-18.01,5.13,0,183
14/06/2024 16:15,14/06/2024 16:30,163,23,14,24,2.41,6.78,14,24
14/06/2024 16:30,14/06/2024 16:45,409,0,190,0,2.49,38.80,190,0
14/06/2024 16:45,14/06/2024 17:00,711,0,318,0,4.60,38.80,318,0
14/06/2024 17:00,14/06/2024 17:15,29,305,54,191,-0.48,4.60,54,191
14/06/2024 17:15,14/06/2024 17:30,95,219,1,309,4.75,4.88,1,309
14/06/2024 17:30,14/06/2024 17:45,118,48,51,15,-3.26,6.31,51,15
14/06/2024 17:45,14/06/2024 18:00,205,15,35,16,3.43,24.99,35,16
14/06/2024 18:00,14/06/2024 18:15,104,75,31,84,-10.45,19.52,31,84
14/06/2024 18:15,14/06/2024 18:30,398,1,35,4,-12.53,0.00,35,4
14/06/2024 18:30,14/06/2024 18:45,532,0,279,0,0.07,55.48,279,0
14/06/2024 18:45,14/06/2024 19:00,1087,0,584,0,11.70,56.91,584,0
14/06/2024 19:00,14/06/2024 19:15,2079,0,901,0,60.54,41.52,901,0
14/06/2024 19:15,14/06/2024 19:30,736,0,246,0,-2.99,56.91,246,0
14/06/2024 19:30,14/06/2024 19:45,276,11,184,7,-1.01,55.94,184,7
14/06/2024 19:45,14/06/2024 20:00,54,128,3,25,-18.01,51.07,3,25
14/06/2024 20:00,14/06/2024 20:15,1057,0,18,1,-14.55,37.31,18,1
14/06/2024 20:15,14/06/2024 20:30,854,0,2,3,1.79,46.79,2,3
14/06/2024 20:30,14/06/2024 20:45,232,6,0,6,1.97,36.92,0,6
14/06/2024 20:45,14/06/2024 21:00,4,196,0,161,5.65,32.41,0,161
14/06/2024 21:00,14/06/2024 21:15,868,2,416,35,25.92,23.34,416,35
14/06/2024 21:15,14/06/2024 21:30,775,0,601,0,8.97,38.80,601,0
14/06/2024 21:30,14/06/2024 21:45,661,0,130,0,1.83,38.80,130,0
14/06/2024 21:45,14/06/2024 22:00,389,1,55,0,1.29,38.80,55,0
14/06/2024 22:00,14/06/2024 22:15,267,66,171,2,4.22,53.14,171,2
14/06/2024 22:15,14/06/2024 22:30,0,547,0,393,0.30,6.63,0,393
14/06/2024 22:30,14/06/2024 22:45,258,17,42,156,1.29,20.60,42,156
14/06/2024 22:45,14/06/2024 23:00,8,234,1,140,1.03,27.98,1,140
14/06/2024 23:00,14/06/2024 23:15,503,2,254,31,6.38,37.80,254,31
14/06/2024 23:15,14/06/2024 23:30,25,282,30,102,0.22,17.50,30,102
14/06/2024 23:30,14/06/2024 23:45,352,24,17,76,0.30,37.15,17,76
14/06/2024 23:45,15/06/2024 00:00,0,810,0,510,0.30,-31.77,0,510
15/06/2024 00:00,15/06/2024 00:15,680,15,95,208,7.69,13.39,95,208
15/06/2024 00:15,15/06/2024 00:30,60,467,4,154,6.12,8.54,4,154
15/06/2024 00:30,15/06/2024 00:45,21,273,0,265,6.21,8.58,0,265
15/06/2024 00:45,15/06/2024 01:00,0,1092,0,871,5.66,-97.05,0,871
15/06/2024 01:00,15/06/2024 01:15,159,57,124,321,5.65,3.77,124,321
15/06/2024 01:15,15/06/2024 01:30,1,720,37,430,2.19,-27.04,37,430
15/06/2024 01:30,15/06/2024 01:45,0,1023,0,865,-4.22,-22.14,0,865
15/06/2024 01:45,15/06/2024 02:00,0,1780,0,944,-4.22,-103.52,0,944
15/06/2024 02:00,15/06/2024 02:15,0,1640,0,840,-4.22,-99.43,0,840
15/06/2024 02:15,15/06/2024 02:30,0,1343,0,704,-4.22,-86.93,0,704
15/06/2024 02:30,15/06/2024 02:45,0,487,0,503,-14.78,4.17,0,503
15/06/2024 02:45,15/06/2024 03:00,0,316,0,317,-14.78,7.14,0,317
15/06/2024 03:00,15/06/2024 03:15,476,15,98,52,6.49,8.87,98,52
15/06/2024 03:15,15/06/2024 03:30,736,0,52,0,-3.38,38.70,52,0
15/06/2024 03:30,15/06/2024 03:45,826,0,3,0,-12.32,36.26,3,0
15/06/2024 03:45,15/06/2024 04:00,691,0,201,1,6.04,31.96,201,1
